0	271.946	0
1	272.508	0
2	273.069	16471
3	273.630	13996
4	274.191	11660
5	274.752	9850
6	275.313	8582
7	275.875	7286
8	276.436	6129
9	276.997	5254
10	277.558	4512
11	278.119	3911
12	278.680	3412
13	279.241	2932
14	279.803	2421
15	280.364	2100
16	280.925	1751
17	281.486	1405
18	282.047	1191
19	282.608	1076
20	283.170	969
21	283.731	788
22	284.292	752
23	284.853	709
24	285.414	640
25	285.975	608
26	286.537	587
27	287.098	584
28	287.659	519
29	288.220	521
30	288.781	521
31	289.342	537
32	289.904	509
33	290.465	499
34	291.026	502
35	291.587	511
36	292.148	488
37	292.709	536
38	293.271	501
39	293.832	477
40	294.393	477
41	294.954	481
42	295.515	419
43	296.076	420
44	296.638	460
45	297.199	449
46	297.760	448
47	298.321	433
48	298.882	430
49	299.443	444
50	300.005	407
51	300.566	424
52	301.127	392
53	301.688	427
54	302.249	401
55	302.810	383
56	303.372	383
57	303.933	396
58	304.494	374
59	305.055	333
60	305.616	367
61	306.177	361
62	306.739	357
63	307.300	379
64	307.861	323
65	308.422	375
66	308.983	370
67	309.544	342
68	310.106	356
69	310.667	356
70	311.228	363
71	311.789	359
72	312.350	317
73	312.911	352
74	313.473	362
75	314.034	353
76	314.595	344
77	315.156	333
78	315.717	346
79	316.278	344
80	316.840	354
81	317.401	344
82	317.962	361
83	318.523	325
84	319.084	354
85	319.645	384
86	320.207	330
87	320.768	379
88	321.329	341
89	321.890	348
90	322.451	348
91	323.012	348
92	323.574	406
93	324.135	407
94	324.696	389
95	325.257	383
96	325.818	386
97	326.379	422
98	326.941	427
99	327.502	384
100	328.063	391
101	328.624	454
102	329.185	386
103	329.746	402
104	330.308	410
105	330.869	438
106	331.430	443
107	331.991	446
108	332.552	464
109	333.113	440
110	333.675	405
111	334.236	450
112	334.797	438
113	335.358	459
114	335.919	439
115	336.480	466
116	337.041	471
117	337.603	458
118	338.164	454
119	338.725	505
120	339.286	453
121	339.847	480
122	340.408	469
123	340.970	490
124	341.531	464
125	342.092	484
126	342.653	469
127	343.214	478
128	343.775	515
129	344.337	502
130	344.898	514
131	345.459	580
132	346.020	538
133	346.581	479
134	347.142	525
135	347.704	499
136	348.265	512
137	348.826	506
138	349.387	531
139	349.948	534
140	350.509	486
141	351.071	520
142	351.632	509
143	352.193	447
144	352.754	507
145	353.315	519
146	353.876	486
147	354.438	518
148	354.999	490
149	355.560	511
150	356.121	516
151	356.682	492
152	357.243	533
153	357.805	488
154	358.366	499
155	358.927	458
156	359.488	541
157	360.049	490
158	360.610	481
159	361.172	470
160	361.733	499
161	362.294	490
162	362.855	482
163	363.416	470
164	363.977	432
165	364.539	477
166	365.100	452
167	365.661	486
168	366.222	479
169	366.783	445
170	367.344	474
171	367.906	508
172	368.467	472
173	369.028	481
174	369.589	462
175	370.150	475
176	370.711	477
177	371.273	462
178	371.834	434
179	372.395	462
180	372.956	479
181	373.517	445
182	374.078	386
183	374.640	455
184	375.201	469
185	375.762	424
186	376.323	419
187	376.884	457
188	377.445	421
189	378.007	488
190	378.568	428
191	379.129	419
192	379.690	430
193	380.251	418
194	380.812	446
195	381.374	424
196	381.935	438
197	382.496	440
198	383.057	441
199	383.618	384
200	384.179	411
201	384.741	395
202	385.302	434
203	385.863	409
204	386.424	413
205	386.985	381
206	387.546	398
207	388.108	370
208	388.669	406
209	389.230	437
210	389.791	385
211	390.352	416
212	390.913	381
213	391.475	410
214	392.036	409
215	392.597	412
216	393.158	388
217	393.719	408
218	394.280	401
219	394.841	420
220	395.403	399
221	395.964	379
222	396.525	402
223	397.086	343
224	397.647	413
225	398.208	364
226	398.770	372
227	399.331	388
228	399.892	352
229	400.453	375
230	401.014	379
231	401.575	351
232	402.137	365
233	402.698	417
234	403.259	409
235	403.820	383
236	404.381	370
237	404.942	321
238	405.504	336
239	406.065	372
240	406.626	385
241	407.187	344
242	407.748	356
243	408.309	402
244	408.871	342
245	409.432	391
246	409.993	353
247	410.554	376
248	411.115	374
249	411.676	337
250	412.238	342
251	412.799	339
252	413.360	347
253	413.921	311
254	414.482	307
255	415.043	326
256	415.605	343
257	416.166	337
258	416.727	302
259	417.288	329
260	417.849	349
261	418.410	325
262	418.972	338
263	419.533	311
264	420.094	317
265	420.655	340
266	421.216	334
267	421.777	329
268	422.339	353
269	422.900	332
270	423.461	315
271	424.022	325
272	424.583	304
273	425.144	332
274	425.706	315
275	426.267	329
276	426.828	321
277	427.389	314
278	427.950	325
279	428.511	365
280	429.073	293
281	429.634	294
282	430.195	303
283	430.756	302
284	431.317	276
285	431.878	295
286	432.440	325
287	433.001	312
288	433.562	322
289	434.123	286
290	434.684	338
291	435.245	289
292	435.807	289
293	436.368	302
294	436.929	275
295	437.490	272
296	438.051	288
297	438.612	310
298	439.174	281
299	439.735	292
300	440.296	274
301	440.857	341
302	441.418	257
303	441.979	263
304	442.541	296
305	443.102	294
306	443.663	275
307	444.224	294
308	444.785	276
309	445.346	289
310	445.908	304
311	446.469	287
312	447.030	272
313	447.591	293
314	448.152	291
315	448.713	300
316	449.275	286
317	449.836	276
318	450.397	289
319	450.958	270
320	451.519	289
321	452.080	273
322	452.641	289
323	453.203	319
324	453.764	280
325	454.325	262
326	454.886	255
327	455.447	295
328	456.008	316
329	456.570	297
330	457.131	285
331	457.692	252
332	458.253	296
333	458.814	283
334	459.375	313
335	459.937	275
336	460.498	268
337	461.059	324
338	461.620	278
339	462.181	284
340	462.742	268
341	463.304	263
342	463.865	288
343	464.426	282
344	464.987	294
345	465.548	258
346	466.109	253
347	466.671	282
348	467.232	255
349	467.793	232
350	468.354	241
351	468.915	284
352	469.476	265
353	470.038	257
354	470.599	268
355	471.160	242
356	471.721	221
357	472.282	211
358	472.843	252
359	473.405	275
360	473.966	268
361	474.527	262
362	475.088	222
363	475.649	268
364	476.210	276
365	476.772	237
366	477.333	242
367	477.894	255
368	478.455	263
369	479.016	235
370	479.577	241
371	480.139	242
372	480.700	246
373	481.261	247
374	481.822	263
375	482.383	253
376	482.944	245
377	483.506	252
378	484.067	255
379	484.628	234
380	485.189	233
381	485.750	237
382	486.311	275
383	486.873	224
384	487.434	277
385	487.995	258
386	488.556	254
387	489.117	235
388	489.678	248
389	490.240	266
390	490.801	231
391	491.362	260
392	491.923	241
393	492.484	251
394	493.045	230
395	493.607	252
396	494.168	245
397	494.729	239
398	495.290	237
399	495.851	257
400	496.412	227
401	496.974	235
402	497.535	221
403	498.096	222
404	498.657	211
405	499.218	216
406	499.779	220
407	500.341	251
408	500.902	214
409	501.463	242
410	502.024	215
411	502.585	225
412	503.146	222
413	503.708	207
414	504.269	214
415	504.830	207
416	505.391	219
417	505.952	202
418	506.513	207
419	507.074	229
420	507.636	217
421	508.197	210
422	508.758	209
423	509.319	221
424	509.880	213
425	510.441	197
426	511.003	216
427	511.564	227
428	512.125	204
429	512.686	209
430	513.247	220
431	513.808	203
432	514.370	207
433	514.931	194
434	515.492	202
435	516.053	199
436	516.614	216
437	517.175	177
438	517.737	229
439	518.298	219
440	518.859	188
441	519.420	204
442	519.981	199
443	520.542	170
444	521.104	198
445	521.665	200
446	522.226	185
447	522.787	205
448	523.348	192
449	523.909	192
450	524.471	164
451	525.032	182
452	525.593	170
453	526.154	193
454	526.715	200
455	527.276	180
456	527.838	177
457	528.399	163
458	528.960	173
459	529.521	177
460	530.082	164
461	530.643	174
462	531.205	183
463	531.766	172
464	532.327	170
465	532.888	188
466	533.449	190
467	534.010	180
468	534.572	177
469	535.133	170
470	535.694	181
471	536.255	186
472	536.816	194
473	537.377	190
474	537.939	184
475	538.500	184
476	539.061	163
477	539.622	144
478	540.183	156
479	540.744	154
480	541.306	162
481	541.867	160
482	542.428	160
483	542.989	164
484	543.550	160
485	544.111	151
486	544.673	175
487	545.234	163
488	545.795	155
489	546.356	167
490	546.917	143
491	547.478	162
492	548.040	162
493	548.601	171
494	549.162	157
