SpectrumNumber	Isotope	Detector	Conditions	Voltage (V)	Current (nA)	Temperature (deg)	Energy(keV)	ΔEnergy(keV)	FWHM(keV)	ΔFWHM(keV)	Amplitude	ΔAmplitude	Adj.R^2
00	Ra-226	det3	vacuum	80	2.86	21.2	4871.76	0.66	84.73	1.65	9.36	0.15	0.77895
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.91	1.03	87.02	2.58	6.62	0.16	0.76029
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.40	1.03	86.67	2.58	8.83	0.16	0.76029
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.62	0.64	85.61	1.60	9.43	0.15	0.79813
00	Ra-226	det3	vacuum	80	2.86	21.2	7826.55	0.64	88.29	1.60	10.22	0.15	0.80037
00	Ra-226	det3	vacuum	80	2.86	21.2	4868.83	0.67	87.48	1.67	9.26	0.15	0.78502
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.42	1.12	92.57	2.81	6.54	0.17	0.76192
00	Ra-226	det3	vacuum	80	2.86	21.2	5590.70	1.12	88.44	2.81	9.35	0.17	0.76192
00	Ra-226	det3	vacuum	80	2.86	21.2	6116.22	0.63	85.22	1.58	8.89	0.14	0.79876
00	Ra-226	det3	vacuum	80	2.86	21.2	7825.36	0.59	85.48	1.48	10.66	0.15	0.81687
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.53	0.65	87.19	1.63	9.64	0.15	0.79217
00	Ra-226	det3	vacuum	80	2.86	21.2	5408.60	1.28	96.19	3.24	5.62	0.16	0.76291
00	Ra-226	det3	vacuum	80	2.86	21.2	5593.62	1.28	79.91	3.24	9.66	0.16	0.76291
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.78	0.56	80.97	1.40	9.82	0.14	0.82452
00	Ra-226	det3	vacuum	80	2.86	21.2	7824.92	0.60	85.27	1.50	10.83	0.16	0.81219
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.76	0.64	89.86	1.60	9.77	0.14	0.80636
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.46	1.10	91.95	2.78	6.34	0.16	0.75649
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.69	1.10	84.76	2.78	8.90	0.16	0.75649
00	Ra-226	det3	vacuum	80	2.86	21.2	6113.45	0.63	89.41	1.59	9.25	0.14	0.81069
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.29	0.64	92.25	1.60	10.38	0.15	0.81110
00	Ra-226	det3	vacuum	80	2.86	21.2	4867.26	0.65	92.73	1.63	9.50	0.14	0.80594
00	Ra-226	det3	vacuum	80	2.86	21.2	5406.30	1.14	99.37	2.88	6.46	0.16	0.76628
00	Ra-226	det3	vacuum	80	2.86	21.2	5593.88	1.14	89.58	2.88	9.10	0.16	0.76628
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.15	0.59	83.53	1.47	9.85	0.14	0.81744
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.28	0.58	88.71	1.45	10.95	0.15	0.83213
00	Ra-226	det3	vacuum	80	2.86	21.2	4868.59	0.75	93.70	1.87	9.02	0.15	0.76117
00	Ra-226	det3	vacuum	80	2.86	21.2	5402.20	1.17	98.06	2.97	6.15	0.16	0.76137
00	Ra-226	det3	vacuum	80	2.86	21.2	5592.98	1.17	89.15	2.97	9.05	0.16	0.76137
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.07	0.69	90.44	1.74	9.33	0.15	0.78387
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.14	0.72	101.26	1.80	10.03	0.15	0.79459
00	Ra-226	det3	vacuum	80	2.86	21.2	4871.47	0.66	86.00	1.64	9.67	0.15	0.78604
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.69	1.16	97.61	2.94	6.22	0.16	0.76036
00	Ra-226	det3	vacuum	80	2.86	21.2	5589.51	1.16	83.86	2.94	9.12	0.16	0.76036
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.39	0.62	90.00	1.57	9.42	0.14	0.81604
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.56	0.62	91.15	1.56	10.27	0.15	0.81571
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.32	0.65	89.57	1.63	9.46	0.14	0.79917
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.54	1.13	96.99	2.84	6.31	0.15	0.77450
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.15	1.13	85.89	2.84	9.33	0.15	0.77450
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.88	0.54	83.09	1.34	10.23	0.14	0.84168
00	Ra-226	det3	vacuum	80	2.86	21.2	7826.47	0.63	89.61	1.59	10.85	0.16	0.80717
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.40	0.64	93.46	1.60	9.38	0.13	0.81313
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.93	1.12	98.30	2.84	6.54	0.16	0.76248
00	Ra-226	det3	vacuum	80	2.86	21.2	5592.00	1.12	85.82	2.84	9.10	0.16	0.76248
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.35	0.60	88.51	1.51	9.82	0.14	0.82198
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.93	0.60	89.49	1.50	11.44	0.16	0.83089
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.06	0.69	91.23	1.74	9.04	0.14	0.78148
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.53	1.22	100.57	3.08	6.27	0.16	0.74154
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.11	1.22	86.02	3.08	8.84	0.16	0.74154
00	Ra-226	det3	vacuum	80	2.86	21.2	6113.64	0.61	85.61	1.51	9.87	0.15	0.81336
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.52	0.63	85.10	1.59	11.11	0.17	0.81214
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.34	0.70	93.44	1.75	8.90	0.14	0.78566
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.83	1.14	93.52	2.88	6.84	0.18	0.73860
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.76	1.14	88.71	2.88	9.20	0.18	0.73860
00	Ra-226	det3	vacuum	80	2.86	21.2	6113.67	0.60	90.43	1.51	9.51	0.13	0.82617
00	Ra-226	det3	vacuum	80	2.86	21.2	7821.38	0.64	91.15	1.61	10.89	0.16	0.81668
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.54	0.63	87.04	1.58	9.76	0.15	0.80153
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.00	1.19	101.14	3.02	6.06	0.15	0.75525
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.69	1.19	87.85	3.02	8.67	0.15	0.75525
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.42	0.65	89.79	1.63	9.00	0.14	0.80295
00	Ra-226	det3	vacuum	80	2.86	21.2	7820.09	0.66	94.02	1.67	10.40	0.15	0.80929
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.32	0.74	95.61	1.86	9.09	0.15	0.76957
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.40	1.06	94.47	2.66	6.66	0.16	0.77378
00	Ra-226	det3	vacuum	80	2.86	21.2	5590.89	1.06	86.95	2.66	9.12	0.16	0.77378
00	Ra-226	det3	vacuum	80	2.86	21.2	6116.30	0.68	92.53	1.71	8.73	0.13	0.79441
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.05	0.68	90.33	1.72	10.03	0.16	0.80149
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.39	0.69	85.96	1.73	9.33	0.16	0.76744
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.67	1.01	92.42	2.55	6.74	0.15	0.78302
00	Ra-226	det3	vacuum	80	2.86	21.2	5592.09	1.01	86.45	2.55	9.20	0.15	0.78302
00	Ra-226	det3	vacuum	80	2.86	21.2	6112.61	0.57	88.21	1.43	9.84	0.13	0.83669
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.74	0.63	91.97	1.57	10.39	0.15	0.81822
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.86	0.70	90.12	1.75	9.55	0.15	0.77663
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.65	1.20	98.69	3.03	6.36	0.16	0.74839
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.21	1.20	92.34	3.03	8.98	0.16	0.74839
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.26	0.57	86.24	1.42	9.68	0.13	0.83438
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.39	0.65	95.95	1.65	10.57	0.15	0.81898
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.61	0.67	91.70	1.69	9.13	0.14	0.79090
00	Ra-226	det3	vacuum	80	2.86	21.2	5403.61	1.09	98.17	2.76	6.56	0.15	0.77882
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.31	1.09	85.34	2.76	9.43	0.15	0.77882
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.94	0.68	93.90	1.71	8.66	0.13	0.79652
00	Ra-226	det3	vacuum	80	2.86	21.2	7825.15	0.60	84.72	1.50	11.20	0.16	0.82365
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.49	0.73	93.89	1.83	8.49	0.14	0.77078
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.74	1.09	92.77	2.73	6.57	0.16	0.76016
00	Ra-226	det3	vacuum	80	2.86	21.2	5589.55	1.09	87.95	2.73	8.94	0.16	0.76016
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.96	0.64	91.40	1.61	8.97	0.13	0.80925
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.08	0.61	93.41	1.55	10.53	0.14	0.83431
00	Ra-226	det3	vacuum	80	2.86	21.2	4868.99	0.75	97.28	1.88	8.97	0.14	0.76937
00	Ra-226	det3	vacuum	80	2.86	21.2	5406.40	1.18	95.42	2.99	6.21	0.16	0.74194
00	Ra-226	det3	vacuum	80	2.86	21.2	5592.34	1.18	89.57	2.99	8.69	0.16	0.74194
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.23	0.65	95.26	1.62	9.11	0.13	0.81681
00	Ra-226	det3	vacuum	80	2.86	21.2	7824.50	0.70	94.07	1.77	10.21	0.16	0.80596
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.41	0.73	95.83	1.84	8.87	0.14	0.77480
00	Ra-226	det3	vacuum	80	2.86	21.2	5402.91	1.29	105.01	3.29	5.83	0.15	0.74562
00	Ra-226	det3	vacuum	80	2.86	21.2	5590.54	1.29	92.95	3.29	8.60	0.15	0.74562
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.18	0.60	89.45	1.50	9.58	0.13	0.82431
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.53	0.63	95.40	1.57	10.52	0.14	0.82362
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.45	0.69	87.81	1.72	9.01	0.15	0.77434
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.47	1.09	97.03	2.74	6.30	0.15	0.75976
00	Ra-226	det3	vacuum	80	2.86	21.2	5593.12	1.09	88.32	2.74	8.29	0.15	0.75976
00	Ra-226	det3	vacuum	80	2.86	21.2	6112.54	0.64	91.53	1.60	8.97	0.13	0.81370
00	Ra-226	det3	vacuum	80	2.86	21.2	7823.66	0.68	95.93	1.70	10.35	0.15	0.80055
00	Ra-226	det3	vacuum	80	2.86	21.2	4871.92	0.70	92.78	1.76	9.10	0.14	0.77997
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.77	1.13	97.31	2.85	6.24	0.15	0.76130
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.48	1.13	89.63	2.85	8.69	0.15	0.76130
00	Ra-226	det3	vacuum	80	2.86	21.2	6116.53	0.67	93.03	1.68	9.06	0.14	0.80215
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.54	0.73	96.48	1.84	10.41	0.16	0.78995
00	Ra-226	det3	vacuum	80	2.86	21.2	4868.30	0.76	96.81	1.91	8.58	0.14	0.76071
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.62	1.21	101.13	3.07	6.23	0.16	0.74772
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.68	1.21	86.59	3.07	8.90	0.16	0.74772
00	Ra-226	det3	vacuum	80	2.86	21.2	6114.61	0.73	94.61	1.83	8.44	0.13	0.77716
00	Ra-226	det3	vacuum	80	2.86	21.2	7824.68	0.70	94.28	1.76	10.01	0.15	0.79332
00	Ra-226	det3	vacuum	80	2.86	21.2	4870.35	0.73	95.33	1.83	9.12	0.15	0.77358
00	Ra-226	det3	vacuum	80	2.86	21.2	5401.25	1.23	104.24	3.11	5.93	0.15	0.76219
00	Ra-226	det3	vacuum	80	2.86	21.2	5590.41	1.23	88.89	3.11	8.85	0.15	0.76219
00	Ra-226	det3	vacuum	80	2.86	21.2	6115.23	0.60	87.15	1.51	9.61	0.14	0.81924
00	Ra-226	det3	vacuum	80	2.86	21.2	7822.12	0.62	92.62	1.57	10.95	0.15	0.82896
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.87	0.67	89.50	1.68	9.78	0.15	0.78813
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.57	1.15	94.02	2.91	6.33	0.16	0.74733
00	Ra-226	det3	vacuum	80	2.86	21.2	5593.30	1.15	86.11	2.91	8.94	0.16	0.74733
00	Ra-226	det3	vacuum	80	2.86	21.2	6116.31	0.64	88.75	1.60	9.18	0.14	0.80589
00	Ra-226	det3	vacuum	80	2.86	21.2	7824.72	0.67	93.04	1.69	10.41	0.16	0.80809
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.27	0.70	89.99	1.75	8.97	0.14	0.77525
00	Ra-226	det3	vacuum	80	2.86	21.2	5404.90	1.10	98.40	2.79	6.42	0.15	0.76160
00	Ra-226	det3	vacuum	80	2.86	21.2	5587.89	1.10	88.08	2.79	8.54	0.15	0.76160
00	Ra-226	det3	vacuum	80	2.86	21.2	6116.52	0.69	93.26	1.74	8.74	0.13	0.79115
00	Ra-226	det3	vacuum	80	2.86	21.2	7821.83	0.70	96.47	1.77	9.64	0.15	0.80902
00	Ra-226	det3	vacuum	80	2.86	21.2	4869.66	0.69	90.54	1.72	9.67	0.15	0.78336
00	Ra-226	det3	vacuum	80	2.86	21.2	5405.40	1.40	109.91	3.58	5.58	0.15	0.72063
00	Ra-226	det3	vacuum	80	2.86	21.2	5591.30	1.40	85.12	3.58	8.34	0.15	0.72063
