0	304.071	54
1	304.585	0
2	305.099	18281
3	305.613	18521
4	306.126	19715
5	306.640	20167
6	307.154	20541
7	307.668	21082
8	308.181	21434
9	308.695	21777
10	309.209	22103
11	309.723	22371
12	310.236	22807
13	310.750	22831
14	311.264	23191
15	311.778	23393
16	312.291	23495
17	312.805	23522
18	313.319	23540
19	313.833	23481
20	314.346	23290
21	314.860	23005
22	315.374	22474
23	315.888	22510
24	316.401	21739
25	316.915	21213
26	317.429	20849
27	317.943	20333
28	318.457	19708
29	318.970	19370
30	319.484	19231
31	319.998	19148
32	320.512	19017
33	321.025	19041
34	321.539	19153
35	322.053	19105
36	322.567	19296
37	323.080	19699
38	323.594	19712
39	324.108	19659
40	324.622	20001
41	325.135	20278
42	325.649	20172
43	326.163	19983
44	326.677	20061
45	327.190	19372
46	327.704	19255
47	328.218	18859
48	328.732	18705
49	329.245	18379
50	329.759	17963
51	330.273	17791
52	330.787	17660
53	331.301	17391
54	331.814	17611
55	332.328	17441
56	332.842	17780
57	333.356	17796
58	333.869	18253
59	334.383	18707
60	334.897	19037
61	335.411	19072
62	335.924	19708
63	336.438	19701
64	336.952	20279
65	337.466	20742
66	337.979	20864
67	338.493	21178
68	339.007	21689
69	339.521	21479
70	340.034	21855
71	340.548	22254
72	341.062	22562
73	341.576	22591
74	342.089	22746
75	342.603	22400
76	343.117	22752
77	343.631	22505
78	344.144	22211
79	344.658	22337
80	345.172	21856
81	345.686	21951
82	346.200	21186
83	346.713	20490
84	347.227	19948
85	347.741	19548
86	348.255	18598
87	348.768	17694
88	349.282	16933
89	349.796	16319
90	350.310	15376
91	350.823	14528
92	351.337	13692
93	351.851	12972
94	352.365	12313
95	352.878	11940
96	353.392	11322
97	353.906	10384
98	354.420	10002
99	354.933	9991
100	355.447	9510
101	355.961	8933
102	356.475	8951
103	356.988	8358
104	357.502	7957
105	358.016	7736
106	358.530	7498
107	359.044	7269
108	359.557	7076
109	360.071	6816
110	360.585	6655
111	361.099	6596
112	361.612	6216
113	362.126	6130
114	362.640	6206
115	363.154	5730
116	363.667	5806
117	364.181	5488
118	364.695	5379
119	365.209	5319
120	365.722	5112
121	366.236	5056
122	366.750	4875
123	367.264	4866
124	367.777	4709
125	368.291	4647
126	368.805	4563
127	369.319	4340
128	369.832	4262
129	370.346	4204
130	370.860	4052
131	371.374	3976
132	371.887	3644
133	372.401	3619
134	372.915	3473
135	373.429	3380
136	373.943	3282
137	374.456	3142
138	374.970	2962
139	375.484	2862
140	375.998	2850
141	376.511	2717
142	377.025	2530
143	377.539	2444
144	378.053	2381
145	378.566	2265
146	379.080	2262
147	379.594	2040
148	380.108	1979
149	380.621	1881
150	381.135	1782
151	381.649	2898
152	382.163	27062
153	382.676	8281
154	383.190	3729
155	383.704	2476
156	384.218	2058
157	384.731	1649
158	385.245	1418
159	385.759	1259
160	386.273	1072
161	386.787	942
162	387.300	836
163	387.814	765
164	388.328	673
165	388.842	649
166	389.355	529
167	389.869	473
168	390.383	514
169	390.897	486
170	391.410	372
171	391.924	425
172	392.438	410
173	392.952	392
174	393.465	381
175	393.979	362
176	394.493	396
177	395.007	380
178	395.520	374
179	396.034	357
180	396.548	347
181	397.062	393
182	397.575	371
183	398.089	363
184	398.603	369
185	399.117	364
186	399.631	381
187	400.144	347
188	400.658	366
189	401.172	360
190	401.686	410
191	402.199	368
192	402.713	367
193	403.227	350
194	403.741	350
195	404.254	383
196	404.768	394
197	405.282	384
198	405.796	354
199	406.309	401
200	406.823	373
201	407.337	415
202	407.851	363
203	408.364	399
204	408.878	370
205	409.392	380
206	409.906	396
207	410.419	425
208	410.933	369
209	411.447	396
210	411.961	376
211	412.474	402
212	412.988	413
213	413.502	413
214	414.016	413
215	414.530	366
216	415.043	374
217	415.557	392
218	416.071	407
219	416.585	415
220	417.098	448
221	417.612	379
222	418.126	440
223	418.640	388
224	419.153	390
225	419.667	408
226	420.181	425
227	420.695	393
228	421.208	448
229	421.722	482
230	422.236	389
231	422.750	434
232	423.263	436
233	423.777	409
234	424.291	482
235	424.805	463
236	425.318	460
237	425.832	432
238	426.346	438
239	426.860	411
240	427.374	444
241	427.887	441
242	428.401	465
243	428.915	460
244	429.429	436
245	429.942	416
246	430.456	453
247	430.970	459
248	431.484	472
249	431.997	453
250	432.511	437
251	433.025	500
252	433.539	456
253	434.052	476
254	434.566	516
255	435.080	470
256	435.594	528
257	436.107	500
258	436.621	553
259	437.135	571
260	437.649	580
261	438.162	615
262	438.676	624
263	439.190	667
264	439.704	734
265	440.217	778
266	440.731	806
267	441.245	810
268	441.759	896
269	442.273	879
270	442.786	889
271	443.300	953
272	443.814	945
273	444.328	1019
274	444.841	1047
275	445.355	1052
276	445.869	1037
277	446.383	1016
278	446.896	1047
279	447.410	1013
280	447.924	953
281	448.438	1047
282	448.951	930
283	449.465	942
284	449.979	902
285	450.493	816
286	451.006	801
287	451.520	790
288	452.034	667
289	452.548	727
290	453.061	622
291	453.575	608
292	454.089	595
293	454.603	522
294	455.117	540
295	455.630	516
296	456.144	490
297	456.658	445
298	457.172	429
299	457.685	432
300	458.199	419
301	458.713	411
302	459.227	410
303	459.740	365
304	460.254	385
305	460.768	388
306	461.282	386
307	461.795	373
308	462.309	372
309	462.823	398
310	463.337	369
311	463.850	358
312	464.364	395
313	464.878	376
314	465.392	337
315	465.905	370
316	466.419	360
317	466.933	349
318	467.447	342
319	467.960	327
320	468.474	338
321	468.988	323
322	469.502	304
323	470.016	332
324	470.529	327
325	471.043	302
326	471.557	315
327	472.071	315
328	472.584	303
329	473.098	352
330	473.612	295
331	474.126	307
332	474.639	307
333	475.153	310
334	475.667	320
335	476.181	310
336	476.694	293
337	477.208	294
338	477.722	300
339	478.236	280
340	478.749	285
341	479.263	271
