Voltage_V,Capacitance_nF,InvC2_1_per_uF2,D1InvC2,SmoothedD1InvC2,Sigmoid_A,Sigmoid_x0,Sigmoid_k,Sigmoid_y0
252,121.5,67.7403512337,0,0.00637988411786,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
253,121.5,67.7403512337,0,0.005704168236,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
254,121.5,67.7403512337,0,0.00491583304051,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
255,121.5,67.7403512337,0,0.00401487853136,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
256,121.5,67.7403512337,0,0.00300130470858,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
257,121.5,67.7403512337,0,0.00187511157215,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
258,121.5,67.7403512337,0,0.000636299122081,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
259,121.5,67.7403512337,0,-0.000715132641631,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
260,121.5,67.7403512337,0,-0.00217918371899,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
261,121.5,67.7403512337,0,-0.00375585410999,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
262,121.5,67.7403512337,0,-0.00228617206695,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
263,121.5,67.7403512337,0,0,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
264,121.5,67.7403512337,0,0,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
265,121.5,67.7403512337,0,0,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
266,121.5,67.7403512337,0,0,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
267,121.5,67.7403512337,0,-0.00229182391256,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
268,121.5,67.7403512337,0,-0.00376513928492,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
269,121.5,67.7403512337,0,-0.00218457106936,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
270,121.5,67.7403512337,0,-0.000716900583485,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
271,121.5,67.7403512337,0,0.000637872172708,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
272,121.5,67.7403512337,0,0.00187974719922,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
273,121.5,67.7403512337,0,0.00300872449605,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
274,121.5,67.7403512337,0,0.00402480406319,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
275,121.5,67.7403512337,0,0.00492798590065,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
276,121.5,67.7403512337,0,0.00571827000843,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
277,121.5,67.7403512337,0,0.00639565638653,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
278,121.5,67.7403512337,0,0.00696014503494,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
279,121.5,67.7403512337,0,0.00741173595367,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
280,121.5,67.7403512337,0,0.00775042914272,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
281,121.5,67.7403512337,0,0.00797622460209,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
282,121.5,67.7403512337,0.0558222824416,0.00808912233177,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
283,121.4,67.8519957986,0.0558222824416,0.00808912233177,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
284,121.4,67.8519957986,0,0.00797622460209,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
285,121.4,67.8519957986,0,0.00775042914272,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
286,121.4,67.8519957986,0,0.00702294439708,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
287,121.4,67.8519957986,0,0.0062153935777,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
288,121.4,67.8519957986,0,0.0053514354,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
289,121.4,67.8519957986,0,0.00445472857939,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
290,121.4,67.8519957986,0,0.00354893183127,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
291,121.4,67.8519957986,0,0.00265770387107,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
292,121.4,67.8519957986,0,0.00180470341419,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
293,121.4,67.8519957986,0,0.00101358917605,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
294,121.4,67.8519957986,0,0.00030801987205,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
295,121.4,67.8519957986,0,-0.000288345782392,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
296,121.4,67.8519957986,0,-0.000751849071865,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
297,121.4,67.8519957986,0,-0.00105883128096,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
298,121.4,67.8519957986,0,-0.00118563369426,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
299,121.4,67.8519957986,0,-0.00110859759636,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
300,121.4,67.8519957986,0,-0.000804064271844,0.697716945808,93.9503202571,0.186097962278,0.00595947387761
