0	63.643	4
1	64.175	0
2	64.708	297
3	65.241	358
4	65.774	427
5	66.307	483
6	66.839	540
7	67.372	610
8	67.905	730
9	68.438	826
10	68.970	1026
11	69.503	1222
12	70.036	1450
13	70.569	1701
14	71.101	2148
15	71.634	2602
16	72.167	3278
17	72.700	4288
18	73.233	6368
19	73.765	9384
20	74.298	15295
21	74.831	24945
22	75.364	40506
23	75.896	62505
24	76.429	92102
25	76.962	127439
26	77.495	167807
27	78.027	205491
28	78.560	237094
29	79.093	255479
30	79.626	256321
31	80.159	241002
32	80.691	213664
33	81.224	179128
34	81.757	140270
35	82.290	104861
36	82.822	74813
37	83.355	51431
38	83.888	34374
39	84.421	22267
40	84.953	14054
41	85.486	8886
42	86.019	5726
43	86.552	3768
44	87.085	2580
45	87.617	1786
46	88.150	1481
47	88.683	1240
48	89.216	1063
49	89.748	935
50	90.281	894
51	90.814	807
52	91.347	733
53	91.879	739
54	92.412	738
55	92.945	733
56	93.478	678
57	94.011	648
58	94.543	656
59	95.076	680
60	95.609	626
61	96.142	586
62	96.674	638
63	97.207	583
64	97.740	596
65	98.273	602
66	98.805	561
67	99.338	606
68	99.871	643
69	100.404	596
70	100.937	556
71	101.469	528
72	102.002	562
73	102.535	555
74	103.068	532
75	103.600	513
76	104.133	506
77	104.666	510
78	105.199	507
79	105.731	493
80	106.264	448
81	106.797	472
82	107.330	459
83	107.863	462
84	108.395	437
85	108.928	432
86	109.461	439
87	109.994	395
88	110.526	410
89	111.059	368
90	111.592	393
91	112.125	411
92	112.657	387
93	113.190	402
94	113.723	386
95	114.256	350
96	114.789	402
97	115.321	368
98	115.854	390
99	116.387	364
100	116.920	392
101	117.452	315
102	117.985	309
103	118.518	362
104	119.051	375
105	119.583	314
106	120.116	346
107	120.649	309
108	121.182	318
109	121.715	349
110	122.247	342
111	122.780	332
112	123.313	293
113	123.846	303
114	124.378	310
115	124.911	300
116	125.444	312
117	125.977	302
118	126.509	302
119	127.042	306
120	127.575	298
121	128.108	280
122	128.641	309
123	129.173	282
124	129.706	293
125	130.239	287
126	130.772	296
127	131.304	296
128	131.837	274
129	132.370	288
130	132.903	280
131	133.435	306
132	133.968	315
133	134.501	300
134	135.034	298
135	135.567	301
136	136.099	278
137	136.632	281
138	137.165	303
139	137.698	267
140	138.230	282
141	138.763	289
142	139.296	295
143	139.829	447
144	140.361	2199
145	140.894	635
146	141.427	388
147	141.960	323
148	142.493	308
149	143.025	268
150	143.558	310
151	144.091	361
152	144.624	309
153	145.156	270
154	145.689	290
155	146.222	329
156	146.755	311
157	147.288	311
158	147.820	334
159	148.353	319
160	148.886	348
161	149.419	302
162	149.951	309
163	150.484	313
164	151.017	337
165	151.550	340
166	152.082	350
167	152.615	317
168	153.148	340
169	153.681	368
170	154.214	326
171	154.746	307
172	155.279	355
173	155.812	333
174	156.345	346
175	156.877	370
176	157.410	329
177	157.943	383
178	158.476	396
179	159.008	384
180	159.541	381
181	160.074	352
182	160.607	393
183	161.140	381
184	161.672	357
185	162.205	363
186	162.738	416
187	163.271	365
188	163.803	423
189	164.336	388
190	164.869	368
191	165.402	416
192	165.934	385
193	166.467	383
194	167.000	372
195	167.533	367
196	168.066	382
197	168.598	348
198	169.131	408
199	169.664	346
200	170.197	385
201	170.729	382
202	171.262	388
203	171.795	452
204	172.328	414
205	172.860	404
206	173.393	391
207	173.926	402
208	174.459	418
209	174.992	383
210	175.524	395
211	176.057	397
212	176.590	420
213	177.123	439
214	177.655	419
215	178.188	392
216	178.721	388
217	179.254	387
218	179.786	385
219	180.319	396
220	180.852	405
221	181.385	380
222	181.918	388
223	182.450	386
224	182.983	413
225	183.516	377
226	184.049	417
227	184.581	400
228	185.114	379
229	185.647	426
230	186.180	346
231	186.712	365
232	187.245	409
233	187.778	405
234	188.311	351
235	188.844	387
236	189.376	368
237	189.909	404
238	190.442	375
239	190.975	390
240	191.507	414
241	192.040	431
242	192.573	450
243	193.106	455
244	193.638	523
245	194.171	511
246	194.704	538
247	195.237	613
248	195.770	691
249	196.302	749
250	196.835	833
251	197.368	854
252	197.901	954
253	198.433	1005
254	198.966	1019
255	199.499	1065
256	200.032	1074
257	200.564	1082
258	201.097	1034
259	201.630	1015
260	202.163	931
261	202.696	898
262	203.228	834
263	203.761	763
264	204.294	657
265	204.827	611
266	205.359	601
267	205.892	512
268	206.425	463
269	206.958	450
270	207.490	406
271	208.023	379
272	208.556	365
273	209.089	348
274	209.622	362
275	210.154	321
276	210.687	347
277	211.220	333
278	211.753	354
279	212.285	317
280	212.818	321
281	213.351	340
282	213.884	327
283	214.416	320
284	214.949	329
285	215.482	350
286	216.015	304
287	216.548	367
288	217.080	314
289	217.613	339
290	218.146	318
291	218.679	320
292	219.211	343
293	219.744	348
294	220.277	311
295	220.810	288
296	221.342	290
297	221.875	327
298	222.408	333
299	222.941	309
300	223.474	344
301	224.006	331
302	224.539	311
303	225.072	333
304	225.605	317
305	226.137	326
306	226.670	333
307	227.203	294
308	227.736	288
309	228.268	301
310	228.801	296
311	229.334	304
312	229.867	300
313	230.400	305
314	230.932	289
315	231.465	294
316	231.998	277
317	232.531	277
318	233.063	309
319	233.596	343
320	234.129	312
321	234.662	282
322	235.194	284
323	235.727	279
324	236.260	290
325	236.793	285
326	237.326	259
327	237.858	264
328	238.391	291
329	238.924	270
330	239.457	279
331	239.989	266
332	240.522	287
333	241.055	254
334	241.588	308
335	242.120	273
336	242.653	319
337	243.186	312
338	243.719	263
339	244.252	271
340	244.784	271
341	245.317	288
342	245.850	263
343	246.383	284
344	246.915	317
345	247.448	261
346	247.981	282
347	248.514	291
348	249.047	278
349	249.579	274
350	250.112	275
351	250.645	300
352	251.178	267
353	251.710	262
354	252.243	284
355	252.776	288
356	253.309	274
357	253.841	245
358	254.374	267
359	254.907	250
360	255.440	261
361	255.973	248
362	256.505	252
363	257.038	274
364	257.571	253
365	258.104	243
366	258.636	257
367	259.169	257
368	259.702	243
369	260.235	218
370	260.767	262
371	261.300	262
372	261.833	263
373	262.366	253
374	262.899	236
375	263.431	230
376	263.964	249
377	264.497	221
378	265.030	244
379	265.562	232
380	266.095	248
381	266.628	248
382	267.161	238
383	267.693	243
384	268.226	241
385	268.759	264
386	269.292	246
387	269.825	256
388	270.357	209
389	270.890	236
390	271.423	259
391	271.956	282
392	272.488	255
393	273.021	248
394	273.554	231
395	274.087	237
396	274.619	244
397	275.152	230
398	275.685	250
399	276.218	251
400	276.751	239
401	277.283	265
402	277.816	265
403	278.349	252
404	278.882	237
405	279.414	274
406	279.947	226
407	280.480	238
408	281.013	240
409	281.545	244
410	282.078	238
411	282.611	223
412	283.144	258
413	283.677	197
414	284.209	220
415	284.742	214
416	285.275	235
417	285.808	218
418	286.340	246
419	286.873	235
420	287.406	229
421	287.939	226
422	288.471	227
423	289.004	219
424	289.537	244
425	290.070	251
426	290.603	210
427	291.135	206
428	291.668	190
429	292.201	209
430	292.734	212
431	293.266	250
432	293.799	217
433	294.332	205
434	294.865	215
435	295.397	210
436	295.930	228
437	296.463	211
438	296.996	230
439	297.529	215
440	298.061	200
441	298.594	199
442	299.127	205
443	299.660	204
444	300.192	194
445	300.725	202
446	301.258	231
447	301.791	216
448	302.323	206
449	302.856	201
450	303.389	204
451	303.922	212
452	304.455	203
453	304.987	213
454	305.520	228
455	306.053	202
456	306.586	215
457	307.118	223
458	307.651	226
459	308.184	209
460	308.717	220
461	309.249	219
462	309.782	204
463	310.315	205
464	310.848	191
465	311.381	231
466	311.913	201
467	312.446	232
468	312.979	207
469	313.512	194
470	314.044	211
471	314.577	213
472	315.110	214
473	315.643	212
474	316.175	232
475	316.708	197
476	317.241	193
477	317.774	213
478	318.307	180
479	318.839	211
480	319.372	186
481	319.905	178
482	320.438	182
483	320.970	191
484	321.503	185
485	322.036	168
486	322.569	159
487	323.101	157
488	323.634	184
489	324.167	175
490	324.700	191
491	325.233	199
492	325.765	174
493	326.298	199
494	326.831	192
495	327.364	162
496	327.896	177
497	328.429	184
498	328.962	164
499	329.495	181
500	330.027	191
501	330.560	205
502	331.093	219
503	331.626	182
504	332.159	181
505	332.691	212
506	333.224	184
507	333.757	203
508	334.290	185
509	334.822	192
510	335.355	189
511	335.888	190
512	336.421	190
513	336.953	201
514	337.486	192
515	338.019	164
516	338.552	158
517	339.085	179
518	339.617	156
519	340.150	173
520	340.683	172
521	341.216	155
522	341.748	156
523	342.281	169
524	342.814	155
525	343.347	156
526	343.879	166
527	344.412	175
528	344.945	149
529	345.478	160
530	346.011	162
531	346.543	158
532	347.076	137
533	347.609	157
534	348.142	165
535	348.674	144
536	349.207	159
537	349.740	156
538	350.273	142
539	350.805	153
540	351.338	163
541	351.871	160
542	352.404	169
543	352.937	158
544	353.469	152
545	354.002	165
546	354.535	135
547	355.068	133
548	355.600	148
549	356.133	160
550	356.666	154
551	357.199	143
552	357.732	136
553	358.264	160
554	358.797	138
555	359.330	129
556	359.863	136
557	360.395	152
558	360.928	141
559	361.461	126
560	361.994	134
561	362.526	147
562	363.059	147
563	363.592	146
564	364.125	145
565	364.658	165
566	365.190	154
567	365.723	136
568	366.256	135
569	366.789	124
570	367.321	131
571	367.854	144
572	368.387	146
573	368.920	135
574	369.452	142
575	369.985	131
576	370.518	144
577	371.051	130
578	371.584	120
579	372.116	119
580	372.649	139
581	373.182	129
582	373.715	134
583	374.247	137
584	374.780	133
585	375.313	132
586	375.846	142
587	376.378	147
588	376.911	143
589	377.444	134
590	377.977	141
591	378.510	141
592	379.042	118
593	379.575	138
594	380.108	140
595	380.641	135
596	381.173	129
597	381.706	117
598	382.239	129
599	382.772	132
600	383.304	116
601	383.837	128
602	384.370	128
603	384.903	123
604	385.436	116
605	385.968	130
606	386.501	131
607	387.034	143
608	387.567	134
609	388.099	122
610	388.632	117
611	389.165	110
612	389.698	123
613	390.230	134
614	390.763	123
615	391.296	133
616	391.829	120
617	392.362	124
618	392.894	112
619	393.427	117
620	393.960	134
621	394.493	113
622	395.025	124
623	395.558	131
624	396.091	121
625	396.624	94
626	397.156	113
627	397.689	105
628	398.222	96
629	398.755	116
630	399.288	115
631	399.820	120
632	400.353	120
633	400.886	126
634	401.419	118
635	401.951	110
636	402.484	114
637	403.017	124
638	403.550	116
639	404.082	106
640	404.615	113
641	405.148	96
642	405.681	121
643	406.214	116
644	406.746	126
645	407.279	109
646	407.812	132
647	408.345	109
648	408.877	100
649	409.410	113
650	409.943	116
651	410.476	105
652	411.008	111
653	411.541	122
654	412.074	114
655	412.607	102
656	413.140	101
657	413.672	99
658	414.205	90
659	414.738	105
660	415.271	101
661	415.803	99
662	416.336	96
663	416.869	90
664	417.402	90
665	417.934	107
666	418.467	89
667	419.000	79
668	419.533	92
669	420.066	98
670	420.598	100
671	421.131	95
672	421.664	105
673	422.197	110
674	422.729	107
675	423.262	89
676	423.795	95
677	424.328	89
678	424.860	104
679	425.393	89
680	425.926	89
681	426.459	76
682	426.992	88
683	427.524	105
684	428.057	79
685	428.590	87
686	429.123	87
687	429.655	87
688	430.188	80
689	430.721	86
690	431.254	81
691	431.786	95
692	432.319	92
693	432.852	70
694	433.385	81
695	433.918	75
696	434.450	68
697	434.983	86
698	435.516	78
699	436.049	107
700	436.581	92
701	437.114	73
702	437.647	72
703	438.180	70
704	438.712	88
705	439.245	87
706	439.778	76
707	440.311	99
708	440.844	88
709	441.376	99
710	441.909	64
711	442.442	76
712	442.975	87
713	443.507	92
714	444.040	101
715	444.573	79
716	445.106	66
717	445.638	85
718	446.171	87
719	446.704	91
720	447.237	86
721	447.770	85
722	448.302	88
723	448.835	80
724	449.368	64
725	449.901	78
726	450.433	84
727	450.966	72
728	451.499	72
729	452.032	83
730	452.564	59
731	453.097	65
732	453.630	64
733	454.163	77
734	454.696	72
735	455.228	71
736	455.761	80
737	456.294	68
738	456.827	64
739	457.359	71
740	457.892	71
741	458.425	90
742	458.958	71
743	459.491	69
744	460.023	69
745	460.556	68
746	461.089	63
747	461.622	57
748	462.154	63
749	462.687	57
750	463.220	75
751	463.753	73
752	464.285	66
753	464.818	73
754	465.351	55
755	465.884	64
756	466.417	66
757	466.949	70
758	467.482	64
759	468.015	72
760	468.548	70
761	469.080	64
762	469.613	55
763	470.146	57
764	470.679	53
765	471.211	60
766	471.744	66
767	472.277	75
768	472.810	55
769	473.343	58
770	473.875	50
771	474.408	58
772	474.941	59
773	475.474	59
774	476.006	55
775	476.539	58
776	477.072	61
777	477.605	55
778	478.137	59
779	478.670	57
780	479.203	56
781	479.736	65
782	480.269	65
783	480.801	65
784	481.334	64
785	481.867	39
786	482.400	64
787	482.932	58
788	483.465	59
789	483.998	62
790	484.531	64
791	485.063	52
792	485.596	51
793	486.129	46
794	486.662	54
795	487.195	54
796	487.727	45
797	488.260	54
798	488.793	61
799	489.326	44
800	489.858	55
801	490.391	45
802	490.924	57
803	491.457	53
804	491.989	45
805	492.522	44
806	493.055	40
807	493.588	44
808	494.121	57
809	494.653	62
810	495.186	50
811	495.719	48
812	496.252	52
813	496.784	57
814	497.317	51
815	497.850	45
816	498.383	47
817	498.915	49
818	499.448	50
819	499.981	63
